Country;ISO3166_alpha3;pop;Years
Canada;CAN;30.588379;2000
Canada;CAN;30.880072;2001
Canada;CAN;31.17826;2002
Canada;CAN;31.488046;2003
Canada;CAN;31.81549;2004
Canada;CAN;32.164313;2005
Canada;CAN;32.536994;2006
Canada;CAN;32.930795;2007
Canada;CAN;33.337638;2008
Canada;CAN;33.746093;2009
Canada;CAN;34.147566;2010
Canada;CAN;34.539156;2011
Canada;CAN;34.922031;2012
Canada;CAN;35.296535;2013
Canada;CAN;35.664338;2014
Canada;CAN;36.026668;2015
Canada;CAN;36.382942;2016
Canada;CAN;36.732091;2017
Canada;CAN;37.074558;2018
Canada;CAN;37.411038;2019
Chad;TCD;3.309583;1965
Chad;TCD;3.372182;1966
Chad;TCD;3.434817;1967
Chad;TCD;3.49937;1968
Chad;TCD;3.568402;1969
Chad;TCD;3.643608;1970
Chad;TCD;3.726189;1971
Chad;TCD;3.815253;1972
Chad;TCD;3.907891;1973
Chad;TCD;3.999918;1974
Chad;TCD;4.088568;1975
Chad;TCD;4.173131;1976
Chad;TCD;4.255242;1977
Chad;TCD;4.337292;1978
Chad;TCD;4.422743;1979
Chad;TCD;4.514427;1980
Chad;TCD;4.612858;1981
Chad;TCD;4.718157;1982
Chad;TCD;4.832316;1983
Chad;TCD;4.957561;1984
Chad;TCD;5.0954;1985
Chad;TCD;5.247281;1986
Chad;TCD;5.412844;1987
Chad;TCD;5.589624;1988
Chad;TCD;5.77393;1989
Chad;TCD;5.96325;1990
Chad;TCD;6.157085;1991
Chad;TCD;6.356741;1992
Chad;TCD;6.563925;1993
Chad;TCD;6.781057;1994
Chad;TCD;7.010159;1995
Chad;TCD;7.250974;1996
Chad;TCD;7.503494;1997
Chad;TCD;7.770053;1998
Chad;TCD;8.053532;1999
Chad;TCD;8.355654;2000
Chad;TCD;8.678049;2001
Chad;TCD;9.019226;2002
Chad;TCD;9.373913;2003
Chad;TCD;9.734761;2004
Chad;TCD;10.09663;2005
Chad;TCD;10.457122;2006
Chad;TCD;10.818031;2007
Chad;TCD;11.183589;2008
Chad;TCD;11.560142;2009
Chad;TCD;11.952134;2010
Chad;TCD;12.360986;2011
Chad;TCD;12.784748;2012
Chad;TCD;13.220433;2013
Chad;TCD;13.663562;2014
Chad;TCD;14.110971;2015
Chad;TCD;14.561658;2016
Chad;TCD;15.016761;2017
Chad;TCD;15.477727;2018
Chad;TCD;15.946882;2019
Chile;CHL;8.989607;1965
Chile;CHL;9.152848;1966
Chile;CHL;9.312091;1967
Chile;CHL;9.468851;1968
Chile;CHL;9.625304;1969
Chile;CHL;9.783134;1970
Chile;CHL;9.942716;1971
Chile;CHL;10.103675;1972
Chile;CHL;10.265827;1973
Chile;CHL;10.428803;1974
Chile;CHL;10.59231;1975
Chile;CHL;10.756876;1976
Chile;CHL;10.922777;1977
Chile;CHL;11.089165;1978
Chile;CHL;11.254877;1979
Chile;CHL;11.41935;1980
Chile;CHL;11.58202;1981
Chile;CHL;11.743909;1982
Chile;CHL;11.907955;1983
Chile;CHL;12.078137;1984
Chile;CHL;12.257238;1985
Chile;CHL;12.445833;1986
Chile;CHL;12.642917;1987
Chile;CHL;12.847712;1988
Chile;CHL;13.058758;1989
Chile;CHL;13.274617;1990
Chile;CHL;13.495255;1991
Chile;CHL;13.719818;1992
Chile;CHL;13.944934;1993
Chile;CHL;14.166346;1994
Chile;CHL;14.380864;1995
Chile;CHL;14.587367;1996
Chile;CHL;14.786227;1997
Chile;CHL;14.977736;1998
Chile;CHL;15.162801;1999
Chile;CHL;15.34235;2000
Chile;CHL;15.516112;2001
Chile;CHL;15.684413;2002
Chile;CHL;15.849649;2003
Chile;CHL;16.014972;2004
Chile;CHL;16.182713;2005
Chile;CHL;16.354507;2006
Chile;CHL;16.530201;2007
Chile;CHL;16.708255;2008
Chile;CHL;16.886184;2009
Chile;CHL;17.062531;2010
Chile;CHL;17.233584;2011
Chile;CHL;17.400359;2012
Chile;CHL;17.571511;2013
Chile;CHL;17.758969;2014
Chile;CHL;17.969356;2015
Chile;CHL;18.209072;2016
Chile;CHL;18.470435;2017
Chile;CHL;18.729166;2018
Chile;CHL;18.952035;2019
China;CHN;724.21897;1965
China;CHN;742.414887;1966
China;CHN;762.581176;1967
China;CHN;784.074715;1968
China;CHN;805.985941;1969
China;CHN;827.601385;1970
China;CHN;848.759709;1971
China;CHN;869.485962;1972
China;CHN;889.485368;1973
China;CHN;908.464206;1974
China;CHN;926.240889;1975
China;CHN;942.685412;1976
China;CHN;957.891271;1977
China;CHN;972.205441;1978
China;CHN;986.132214;1979
China;CHN;1000.089228;1980
China;CHN;1014.022211;1981
China;CHN;1027.948989;1982
China;CHN;1042.431401;1983
China;CHN;1058.171973;1984
China;CHN;1075.589363;1985
China;CHN;1095.014106;1986
China;CHN;1116.095475;1987
China;CHN;1137.724234;1988
China;CHN;1158.357393;1989
China;CHN;1176.883681;1990
China;CHN;1192.897277;1991
China;CHN;1206.711243;1992
China;CHN;1218.817059;1993
China;CHN;1230.020026;1994
China;CHN;1240.920539;1995
China;CHN;1251.636178;1996
China;CHN;1261.996017;1997
China;CHN;1271.982349;1998
China;CHN;1281.514833;1999
China;CHN;1290.550767;2000
China;CHN;1299.129747;2001
China;CHN;1307.352256;2002
China;CHN;1315.303522;2003
China;CHN;1323.084639;2004
China;CHN;1330.77638;2005
China;CHN;1338.408644;2006
China;CHN;1345.993891;2007
China;CHN;1353.56948;2008
China;CHN;1361.16941;2009
China;CHN;1368.810604;2010
China;CHN;1376.497633;2011
China;CHN;1384.206408;2012
China;CHN;1391.883335;2013
China;CHN;1399.453966;2014
China;CHN;1406.847868;2015
China;CHN;1414.049353;2016
China;CHN;1421.021794;2017
China;CHN;1427.647789;2018
China;CHN;1433.783692;2019
China Hong Kong SAR;HKG;3.46722;1965
China Hong Kong SAR;HKG;3.545854;1966
China Hong Kong SAR;HKG;3.624973;1967
China Hong Kong SAR;HKG;3.703179;1968
China Hong Kong SAR;HKG;3.778181;1969
China Hong Kong SAR;HKG;3.848922;1970
China Hong Kong SAR;HKG;3.913597;1971
China Hong Kong SAR;HKG;3.974193;1972
China Hong Kong SAR;HKG;4.037791;1973
China Hong Kong SAR;HKG;4.113988;1974
China Hong Kong SAR;HKG;4.208963;1975
China Hong Kong SAR;HKG;4.326333;1976
China Hong Kong SAR;HKG;4.462399;1977
China Hong Kong SAR;HKG;4.607029;1978
China Hong Kong SAR;HKG;4.745877;1979
China Hong Kong SAR;HKG;4.868744;1980
China Hong Kong SAR;HKG;4.971693;1981
China Hong Kong SAR;HKG;5.058049;1982
China Hong Kong SAR;HKG;5.133705;1983
China Hong Kong SAR;HKG;5.207835;1984
China Hong Kong SAR;HKG;5.287023;1985
China Hong Kong SAR;HKG;5.373445;1986
China Hong Kong SAR;HKG;5.464705;1987
China Hong Kong SAR;HKG;5.55738;1988
China Hong Kong SAR;HKG;5.646276;1989
China Hong Kong SAR;HKG;5.727942;1990
China Hong Kong SAR;HKG;5.80004;1991
China Hong Kong SAR;HKG;5.864745;1992
China Hong Kong SAR;HKG;5.928336;1993
China Hong Kong SAR;HKG;5.999619;1994
China Hong Kong SAR;HKG;6.084234;1995
China Hong Kong SAR;HKG;6.185584;1996
China Hong Kong SAR;HKG;6.299912;1997
China Hong Kong SAR;HKG;6.416996;1998
China Hong Kong SAR;HKG;6.522461;1999
China Hong Kong SAR;HKG;6.606328;2000
China Hong Kong SAR;HKG;6.664775;2001
China Hong Kong SAR;HKG;6.701771;2002
China Hong Kong SAR;HKG;6.724687;2003
China Hong Kong SAR;HKG;6.744563;2004
China Hong Kong SAR;HKG;6.769579;2005
China Hong Kong SAR;HKG;6.802083;2006
China Hong Kong SAR;HKG;6.840017;2007
China Hong Kong SAR;HKG;6.881861;2008
China Hong Kong SAR;HKG;6.924642;2009
China Hong Kong SAR;HKG;6.966324;2010
China Hong Kong SAR;HKG;7.006598;2011
China Hong Kong SAR;HKG;7.046847;2012
China Hong Kong SAR;HKG;7.08878;2013
China Hong Kong SAR;HKG;7.134668;2014
China Hong Kong SAR;HKG;7.185992;2015
China Hong Kong SAR;HKG;7.243541;2016
China Hong Kong SAR;HKG;7.306315;2017
China Hong Kong SAR;HKG;7.371728;2018
China Hong Kong SAR;HKG;7.436157;2019
Colombia;COL;18.725242;1965
Colombia;COL;19.279734;1966
Colombia;COL;19.837508;1967
Colombia;COL;20.393704;1968
Colombia;COL;20.942453;1969
Colombia;COL;21.480064;1970
Colombia;COL;22.003983;1971
Colombia;COL;22.516429;1972
Colombia;COL;23.024512;1973
Colombia;COL;23.53839;1974
Colombia;COL;24.065502;1975
Colombia;COL;24.608102;1976
Colombia;COL;25.164544;1977
Colombia;COL;25.733669;1978
Colombia;COL;26.312996;1979
Colombia;COL;26.900508;1980
Colombia;COL;27.496608;1981
Colombia;COL;28.101824;1982
Colombia;COL;28.714183;1983
Colombia;COL;29.33123;1984
Colombia;COL;29.951194;1985
Colombia;COL;30.572479;1986
Colombia;COL;31.195417;1987
Colombia;COL;31.822527;1988
Colombia;COL;32.457497;1989
Colombia;COL;33.102569;1990
Colombia;COL;33.758328;1991
Colombia;COL;34.422568;1992
Colombia;COL;35.091272;1993
Colombia;COL;35.758978;1994
Colombia;COL;36.421438;1995
Colombia;COL;37.076387;1996
Colombia;COL;37.723803;1997
Colombia;COL;38.364307;1998
Colombia;COL;38.999468;1999
Colombia;COL;39.629965;2000
Colombia;COL;40.255956;2001
Colombia;COL;40.875363;2002
Colombia;COL;41.483872;2003
Colombia;COL;42.075953;2004
Colombia;COL;42.647731;2005
Colombia;COL;43.200901;2006
Colombia;COL;43.737512;2007
Colombia;COL;44.254972;2008
Colombia;COL;44.750054;2009
Colombia;COL;45.222699;2010
Colombia;COL;45.662747;2011
Colombia;COL;46.075721;2012
Colombia;COL;46.495492;2013
Colombia;COL;46.967706;2014
Colombia;COL;47.520667;2015
Colombia;COL;48.175048;2016
Colombia;COL;48.909844;2017
Colombia;COL;49.661056;2018
Colombia;COL;50.339443;2019
Croatia;HRV;4.328928;1965
Croatia;HRV;4.350817;1966
Croatia;HRV;4.370858;1967
Croatia;HRV;4.38932;1968
Croatia;HRV;4.406606;1969
Croatia;HRV;4.423069;1970
Croatia;HRV;4.438821;1971
Croatia;HRV;4.453985;1972
Croatia;HRV;4.469034;1973
Croatia;HRV;4.484523;1974
Croatia;HRV;4.500871;1975
Croatia;HRV;4.518101;1976
Croatia;HRV;4.536195;1977
Croatia;HRV;4.555413;1978
Croatia;HRV;4.576029;1979
Croatia;HRV;4.598125;1980
Croatia;HRV;4.62142;1981
Croatia;HRV;4.645404;1982
Croatia;HRV;4.669621;1983
Croatia;HRV;4.693424;1984
Croatia;HRV;4.716123;1985
Croatia;HRV;4.737954;1986
Croatia;HRV;4.758154;1987
Croatia;HRV;4.773684;1988
Croatia;HRV;4.780629;1989
Croatia;HRV;4.77637;1990
Croatia;HRV;4.760003;1991
Croatia;HRV;4.732866;1992
Croatia;HRV;4.697537;1993
Croatia;HRV;4.6578;1994
Croatia;HRV;4.616763;1995
Croatia;HRV;4.574888;1996
Croatia;HRV;4.532405;1997
Croatia;HRV;4.491906;1998
Croatia;HRV;4.456446;1999
Croatia;HRV;4.428075;2000
Croatia;HRV;4.408073;2001
Croatia;HRV;4.395802;2002
Croatia;HRV;4.388909;2003
Croatia;HRV;4.383877;2004
Croatia;HRV;4.378066;2005
Croatia;HRV;4.370782;2006
Croatia;HRV;4.362427;2007
Croatia;HRV;4.352639;2008
Croatia;HRV;4.341261;2009
Croatia;HRV;4.328163;2010
Croatia;HRV;4.313098;2011
Croatia;HRV;4.295869;2012
Croatia;HRV;4.276593;2013
Croatia;HRV;4.255518;2014
Croatia;HRV;4.232874;2015
Croatia;HRV;4.208611;2016
Croatia;HRV;4.182847;2017
Croatia;HRV;4.156407;2018
Croatia;HRV;4.130299;2019
Cuba;CUB;10.888246;1995
Cuba;CUB;10.939285;1996
Cuba;CUB;10.98973;1997
Cuba;CUB;11.038706;1998
Cuba;CUB;11.084673;1999
Cuba;CUB;11.126423;2000
Cuba;CUB;11.164676;2001
Cuba;CUB;11.199664;2002
Cuba;CUB;11.229185;2003
Cuba;CUB;11.250369;2004
Cuba;CUB;11.261586;2005
Cuba;CUB;11.261241;2006
Cuba;CUB;11.251117;2007
Cuba;CUB;11.236975;2008
Cuba;CUB;11.226711;2009
Cuba;CUB;11.225833;2010
Cuba;CUB;11.236671;2011
Cuba;CUB;11.257112;2012
Cuba;CUB;11.282722;2013
Cuba;CUB;11.306909;2014
Cuba;CUB;11.324777;2015
Cuba;CUB;11.335108;2016
Cuba;CUB;11.339255;2017
Cuba;CUB;11.338146;2018
Cuba;CUB;11.333484;2019
Curacao;CUW;0.133879;1965
Curacao;CUW;0.13565;1966
Curacao;CUW;0.137619;1967
Curacao;CUW;0.139677;1968
Curacao;CUW;0.141719;1969
Curacao;CUW;0.143639;1970
Curacao;CUW;0.145451;1971
Curacao;CUW;0.147148;1972
Curacao;CUW;0.148615;1973
Curacao;CUW;0.149686;1974
Curacao;CUW;0.150261;1975
Curacao;CUW;0.15024;1976
Curacao;CUW;0.149711;1977
Curacao;CUW;0.148942;1978
Curacao;CUW;0.148275;1979
Curacao;CUW;0.147997;1980
Curacao;CUW;0.148205;1981
Curacao;CUW;0.148808;1982
Curacao;CUW;0.149587;1983
Curacao;CUW;0.150185;1984
Curacao;CUW;0.150375;1985
Curacao;CUW;0.150065;1986
Curacao;CUW;0.149328;1987
Curacao;CUW;0.148353;1988
Curacao;CUW;0.147415;1989
Curacao;CUW;0.146679;1990
Curacao;CUW;0.146243;1991
Curacao;CUW;0.146018;1992
Curacao;CUW;0.145766;1993
Curacao;CUW;0.145132;1994
Curacao;CUW;0.14388;1995
Curacao;CUW;0.14197;1996
Curacao;CUW;0.139534;1997
Curacao;CUW;0.136868;1998
Curacao;CUW;0.134302;1999
Curacao;CUW;0.132147;2000
Curacao;CUW;0.130405;2001
Curacao;CUW;0.129082;2002
Curacao;CUW;0.128422;2003
Curacao;CUW;0.128713;2004
Curacao;CUW;0.130136;2005
Curacao;CUW;0.132812;2006
Curacao;CUW;0.136579;2007
Curacao;CUW;0.141004;2008
Curacao;CUW;0.145364;2009
Curacao;CUW;0.149188;2010
Curacao;CUW;0.152309;2011
Curacao;CUW;0.154812;2012
Curacao;CUW;0.15679;2013
Curacao;CUW;0.158432;2014
Curacao;CUW;0.15985;2015
Curacao;CUW;0.161055;2016
Curacao;CUW;0.161986;2017
Curacao;CUW;0.162753;2018
Curacao;CUW;0.163423;2019
Cyprus;CYP;0.580972;1965
Cyprus;CYP;0.585313;1966
Cyprus;CYP;0.591301;1967
Cyprus;CYP;0.598495;1968
Cyprus;CYP;0.606121;1969
Cyprus;CYP;0.613618;1970
Cyprus;CYP;0.62086;1971
Cyprus;CYP;0.628002;1972
Cyprus;CYP;0.635105;1973
Cyprus;CYP;0.642322;1974
Cyprus;CYP;0.649753;1975
Cyprus;CYP;0.657524;1976
Cyprus;CYP;0.665521;1977
Cyprus;CYP;0.673253;1978
Cyprus;CYP;0.68001;1979
Cyprus;CYP;0.685408;1980
Cyprus;CYP;0.68917;1981
Cyprus;CYP;0.691716;1982
Cyprus;CYP;0.694076;1983
Cyprus;CYP;0.697715;1984
Cyprus;CYP;0.703694;1985
Cyprus;CYP;0.712335;1986
Cyprus;CYP;0.723384;1987
Cyprus;CYP;0.736476;1988
Cyprus;CYP;0.751043;1989
Cyprus;CYP;0.766616;1990
Cyprus;CYP;0.783121;1991
Cyprus;CYP;0.80061;1992
Cyprus;CYP;0.81875;1993
Cyprus;CYP;0.837104;1994
Cyprus;CYP;0.855391;1995
Cyprus;CYP;0.873426;1996
Cyprus;CYP;0.89119;1997
Cyprus;CYP;0.90871;1998
Cyprus;CYP;0.926049;1999
Cyprus;CYP;0.943288;2000
Cyprus;CYP;0.960274;2001
Cyprus;CYP;0.976968;2002
Cyprus;CYP;0.993562;2003
Cyprus;CYP;1.01041;2004
Cyprus;CYP;1.027657;2005
Cyprus;CYP;1.045508;2006
Cyprus;CYP;1.063708;2007
Cyprus;CYP;1.081568;2008
Cyprus;CYP;1.098089;2009
Cyprus;CYP;1.112617;2010
Cyprus;CYP;1.124837;2011
Cyprus;CYP;1.135046;2012
Cyprus;CYP;1.143866;2013
Cyprus;CYP;1.152297;2014
Cyprus;CYP;1.160987;2015
Cyprus;CYP;1.170189;2016
Cyprus;CYP;1.179685;2017
Cyprus;CYP;1.189262;2018
Cyprus;CYP;1.198574;2019
Czech Republic;CZE;9.811375;1965
Czech Republic;CZE;9.821063;1966
Czech Republic;CZE;9.81711;1967
Czech Republic;CZE;9.807943;1968
Czech Republic;CZE;9.80532;1969
Czech Republic;CZE;9.817667;1970
Czech Republic;CZE;9.847215;1971
Czech Republic;CZE;9.891102;1972
Czech Republic;CZE;9.946191;1973
Czech Republic;CZE;10.007275;1974
Czech Republic;CZE;10.06996;1975
Czech Republic;CZE;10.134522;1976
Czech Republic;CZE;10.200728;1977
Czech Republic;CZE;10.262918;1978
Czech Republic;CZE;10.313961;1979
Czech Republic;CZE;10.349084;1980
Czech Republic;CZE;10.365523;1981
Czech Republic;CZE;10.365264;1982
Czech Republic;CZE;10.3541;1983
Czech Republic;CZE;10.340629;1984
Czech Republic;CZE;10.331144;1985
Czech Republic;CZE;10.32729;1986
Czech Republic;CZE;10.327472;1987
Czech Republic;CZE;10.330925;1988
Czech Republic;CZE;10.335875;1989
Czech Republic;CZE;10.340877;1990
Czech Republic;CZE;10.346458;1991
Czech Republic;CZE;10.353021;1992
Czech Republic;CZE;10.358694;1993
Czech Republic;CZE;10.360964;1994
Czech Republic;CZE;10.35819;1995
Czech Republic;CZE;10.350302;1996
Czech Republic;CZE;10.338346;1997
Czech Republic;CZE;10.323244;1998
Czech Republic;CZE;10.306404;1999
Czech Republic;CZE;10.289374;2000
Czech Republic;CZE;10.271019;2001
Czech Republic;CZE;10.252264;2002
Czech Republic;CZE;10.239131;2003
Czech Republic;CZE;10.239444;2004
Czech Republic;CZE;10.258165;2005
Czech Republic;CZE;10.298609;2006
Czech Republic;CZE;10.357535;2007
Czech Republic;CZE;10.425267;2008
Czech Republic;CZE;10.488155;2009
Czech Republic;CZE;10.536514;2010
Czech Republic;CZE;10.566512;2011
Czech Republic;CZE;10.581302;2012
Czech Republic;CZE;10.586529;2013
Czech Republic;CZE;10.591104;2014
Czech Republic;CZE;10.60139;2015
Czech Republic;CZE;10.618868;2016
Czech Republic;CZE;10.641032;2017
Czech Republic;CZE;10.665679;2018
Czech Republic;CZE;10.689213;2019
DR Congo;;0.0;1995
DR Congo;;0.0;1996
DR Congo;;0.0;1997
DR Congo;;0.0;1998
DR Congo;;0.0;1999
DR Congo;;0.0;2000
DR Congo;;0.0;2001
DR Congo;;0.0;2002
DR Congo;;0.0;2003
DR Congo;;0.0;2004
DR Congo;;0.0;2005
DR Congo;;0.0;2006
DR Congo;;0.0;2007
DR Congo;;0.0;2008
DR Congo;;0.0;2009
DR Congo;;0.0;2010
DR Congo;;0.0;2011
DR Congo;;0.0;2012
DR Congo;;0.0;2013
DR Congo;;0.0;2014
DR Congo;;0.0;2015
DR Congo;;0.0;2016
DR Congo;;0.0;2017
DR Congo;;0.0;2018
DR Congo;;0.0;2019
Denmark;DNK;4.760461;1965
Denmark;DNK;4.796481;1966
Denmark;DNK;4.83175;1967
Denmark;DNK;4.866069;1968
Denmark;DNK;4.899289;1969
Denmark;DNK;4.931239;1970
Denmark;DNK;4.961759;1971
Denmark;DNK;4.990551;1972
Denmark;DNK;5.017247;1973
Denmark;DNK;5.041413;1974
Denmark;DNK;5.062731;1975
Denmark;DNK;5.081262;1976
Denmark;DNK;5.097049;1977
Denmark;DNK;5.109693;1978
Denmark;DNK;5.118711;1979
Denmark;DNK;5.123945;1980
Denmark;DNK;5.125296;1981
Denmark;DNK;5.123349;1982
Denmark;DNK;5.119607;1983
Denmark;DNK;5.116055;1984
Denmark;DNK;5.11425;1985
Denmark;DNK;5.114645;1986
Denmark;DNK;5.117282;1987
Denmark;DNK;5.122442;1988
Denmark;DNK;5.130362;1989
Denmark;DNK;5.141117;1990
Denmark;DNK;5.154906;1991
Denmark;DNK;5.171654;1992
Denmark;DNK;5.190745;1993
Denmark;DNK;5.211334;1994
Denmark;DNK;5.232709;1995
Denmark;DNK;5.254857;1996
Denmark;DNK;5.277713;1997
Denmark;DNK;5.30038;1998
Denmark;DNK;5.321771;1999
Denmark;DNK;5.341192;2000
Denmark;DNK;5.358059;2001
Denmark;DNK;5.372798;2002
Denmark;DNK;5.386968;2003
Denmark;DNK;5.402754;2004
Denmark;DNK;5.421701;2005
Denmark;DNK;5.444293;2006
Denmark;DNK;5.46992;2007
Denmark;DNK;5.497731;2008
Denmark;DNK;5.526389;2009
Denmark;DNK;5.554849;2010
Denmark;DNK;5.58298;2011
Denmark;DNK;5.610909;2012
Denmark;DNK;5.638152;2013
Denmark;DNK;5.664199;2014
Denmark;DNK;5.688695;2015
Denmark;DNK;5.711346;2016
Denmark;DNK;5.732277;2017
Denmark;DNK;5.752131;2018
Denmark;DNK;5.771877;2019
Ecuador;ECU;5.24398;1965
Ecuador;ECU;5.399423;1966
Ecuador;ECU;5.560013;1967
Ecuador;ECU;5.725462;1968
Ecuador;ECU;5.895368;1969
Ecuador;ECU;6.069375;1970
Ecuador;ECU;6.247421;1971
Ecuador;ECU;6.429377;1972
Ecuador;ECU;6.61484;1973
Ecuador;ECU;6.803271;1974
Ecuador;ECU;6.994331;1975
Ecuador;ECU;7.187794;1976
Ecuador;ECU;7.383713;1977
Ecuador;ECU;7.582357;1978
Ecuador;ECU;7.784074;1979
Ecuador;ECU;7.989178;1980
Ecuador;ECU;8.197648;1981
Ecuador;ECU;8.409396;1982
Ecuador;ECU;8.624594;1983
Ecuador;ECU;8.843463;1984
Ecuador;ECU;9.0661;1985
Ecuador;ECU;9.292481;1986
Ecuador;ECU;9.522362;1987
Ecuador;ECU;9.755576;1988
Ecuador;ECU;9.99187;1989
Ecuador;ECU;10.230931;1990
Ecuador;ECU;10.472476;1991
Ecuador;ECU;10.716131;1992
Ecuador;ECU;10.96146;1993
Ecuador;ECU;11.207999;1994
Ecuador;ECU;11.455205;1995
Ecuador;ECU;11.703169;1996
Ecuador;ECU;11.951457;1997
Ecuador;ECU;12.198449;1998
Ecuador;ECU;12.442109;1999
Ecuador;ECU;12.681123;2000
Ecuador;ECU;12.91466;2001
Ecuador;ECU;13.143465;2002
Ecuador;ECU;13.369678;2003
Ecuador;ECU;13.59639;2004
Ecuador;ECU;13.825839;2005
Ecuador;ECU;14.059379;2006
Ecuador;ECU;14.296554;2007
Ecuador;ECU;14.53574;2008
Ecuador;ECU;14.774412;2009
Ecuador;ECU;15.011114;2010
Ecuador;ECU;15.243885;2011
Ecuador;ECU;15.474099;2012
Ecuador;ECU;15.707473;2013
Ecuador;ECU;15.951832;2014
Ecuador;ECU;16.212022;2015
Ecuador;ECU;16.491116;2016
Ecuador;ECU;16.785356;2017
Ecuador;ECU;17.084359;2018
Ecuador;ECU;17.373657;2019
Egypt;EGY;30.433024;1965
Egypt;EGY;31.237597;1966
Egypt;EGY;32.056506;1967
Egypt;EGY;32.881852;1968
Egypt;EGY;33.703127;1969
Egypt;EGY;34.513851;1970
Egypt;EGY;35.311905;1971
Egypt;EGY;36.10267;1972
Egypt;EGY;36.896551;1973
Egypt;EGY;37.708144;1974
Egypt;EGY;38.549133;1975
Egypt;EGY;39.422731;1976
Egypt;EGY;40.329589;1977
Egypt;EGY;41.275728;1978
Egypt;EGY;42.267429;1979
Egypt;EGY;43.309063;1980
Egypt;EGY;44.400113;1981
Egypt;EGY;45.539295;1982
Egypt;EGY;46.728284;1983
Egypt;EGY;47.968643;1984
Egypt;EGY;49.258726;1985
Egypt;EGY;50.60236;1986
Egypt;EGY;51.991696;1987
Egypt;EGY;53.399243;1988
Egypt;EGY;54.78868;1989
Egypt;EGY;56.134478;1990
Egypt;EGY;57.424552;1991
Egypt;EGY;58.666812;1992
Egypt;EGY;59.880656;1993
Egypt;EGY;61.095804;1994
Egypt;EGY;62.334025;1995
Egypt;EGY;63.601632;1996
Egypt;EGY;64.892269;1997
Egypt;EGY;66.200259;1998
Egypt;EGY;67.515591;1999
Egypt;EGY;68.831561;2000
Egypt;EGY;70.152662;2001
Egypt;EGY;71.485044;2002
Egypt;EGY;72.826102;2003
Egypt;EGY;74.172073;2004
Egypt;EGY;75.523576;2005
Egypt;EGY;76.87367;2006
Egypt;EGY;78.232124;2007
Egypt;EGY;79.636081;2008
Egypt;EGY;81.134789;2009
Egypt;EGY;82.761244;2010
Egypt;EGY;84.529251;2011
Egypt;EGY;86.42224;2012
Egypt;EGY;88.404652;2013
Egypt;EGY;90.424668;2014
Egypt;EGY;92.442549;2015
Egypt;EGY;94.447071;2016
Egypt;EGY;96.44259;2017
Egypt;EGY;98.423602;2018
Egypt;EGY;100.388076;2019
Equatorial Guinea;GNQ;0.276296;1965
Equatorial Guinea;GNQ;0.283506;1966
Equatorial Guinea;GNQ;0.291786;1967
Equatorial Guinea;GNQ;0.299416;1968
Equatorial Guinea;GNQ;0.304;1969
Equatorial Guinea;GNQ;0.303986;1970
Equatorial Guinea;GNQ;0.298852;1971
Equatorial Guinea;GNQ;0.289508;1972
Equatorial Guinea;GNQ;0.277656;1973
Equatorial Guinea;GNQ;0.265762;1974
Equatorial Guinea;GNQ;0.255808;1975
Equatorial Guinea;GNQ;0.247969;1976
Equatorial Guinea;GNQ;0.24216;1977
Equatorial Guinea;GNQ;0.239681;1978
Equatorial Guinea;GNQ;0.241977;1979
Equatorial Guinea;GNQ;0.249931;1980
Equatorial Guinea;GNQ;0.26437;1981
Equatorial Guinea;GNQ;0.284638;1982
Equatorial Guinea;GNQ;0.308208;1983
Equatorial Guinea;GNQ;0.331554;1984
Equatorial Guinea;GNQ;0.352116;1985
Equatorial Guinea;GNQ;0.369024;1986
Equatorial Guinea;GNQ;0.382977;1987
Equatorial Guinea;GNQ;0.394973;1988
Equatorial Guinea;GNQ;0.40662;1989
Equatorial Guinea;GNQ;0.419188;1990
Equatorial Guinea;GNQ;0.432844;1991
Equatorial Guinea;GNQ;0.447269;1992
Equatorial Guinea;GNQ;0.462637;1993
Equatorial Guinea;GNQ;0.479099;1994
Equatorial Guinea;GNQ;0.496768;1995
Equatorial Guinea;GNQ;0.515844;1996
Equatorial Guinea;GNQ;0.536459;1997
Equatorial Guinea;GNQ;0.558496;1998
Equatorial Guinea;GNQ;0.581765;1999
Equatorial Guinea;GNQ;0.60618;2000
Equatorial Guinea;GNQ;0.631662;2001
Equatorial Guinea;GNQ;0.658388;2002
Equatorial Guinea;GNQ;0.68667;2003
Equatorial Guinea;GNQ;0.716949;2004
Equatorial Guinea;GNQ;0.749527;2005
Equatorial Guinea;GNQ;0.784494;2006
Equatorial Guinea;GNQ;0.821686;2007
Equatorial Guinea;GNQ;0.860839;2008
Equatorial Guinea;GNQ;0.901589;2009
Equatorial Guinea;GNQ;0.94364;2010
Equatorial Guinea;GNQ;0.986861;2011
Equatorial Guinea;GNQ;1.031191;2012
Equatorial Guinea;GNQ;1.076412;2013
Equatorial Guinea;GNQ;1.122273;2014
Equatorial Guinea;GNQ;1.168575;2015
Equatorial Guinea;GNQ;1.215181;2016
Equatorial Guinea;GNQ;1.262008;2017
Equatorial Guinea;GNQ;1.308966;2018
Equatorial Guinea;GNQ;1.355982;2019
Estonia;EST;1.290406;1965
Estonia;EST;1.304984;1966
Estonia;EST;1.319249;1967
Estonia;EST;1.333174;1968
Estonia;EST;1.34682;1969
Estonia;EST;1.360206;1970
Estonia;EST;1.373298;1971
Estonia;EST;1.386074;1972
